student_name,matriculation_number,major_name,major_number,degree_type,lecture_name,lecture_number,faculty_name,personnel_number,role,department_head,department_name,dep_number
Student_1140,12522139,Environmental and climate Protection Technology,512,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1140,12522139,Environmental and climate Protection Technology,512,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1140,12522139,Environmental and climate Protection Technology,512,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1140,12522139,Environmental and climate Protection Technology,512,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1140,12522139,Environmental and climate Protection Technology,512,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_1141,12522140,Applied Geosciences,501,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1141,12522140,Applied Geosciences,501,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1141,12522140,Applied Geosciences,501,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1141,12522140,Applied Geosciences,501,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1141,12522140,Applied Geosciences,501,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1142,12522141,Energy Engineering,502,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1142,12522141,Energy Engineering,502,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1142,12522141,Energy Engineering,502,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1142,12522141,Energy Engineering,502,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1142,12522141,Energy Engineering,502,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1143,12522142,Geoenergy Engineering,503,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1143,12522142,Geoenergy Engineering,503,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1143,12522142,Geoenergy Engineering,503,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1143,12522142,Geoenergy Engineering,503,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1143,12522142,Geoenergy Engineering,503,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1144,12522143,Materials Science and Technology,504,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1144,12522143,Materials Science and Technology,504,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1144,12522143,Materials Science and Technology,504,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1144,12522143,Materials Science and Technology,504,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1144,12522143,Materials Science and Technology,504,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1145,12522144,Mechanical Engineering,505,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1145,12522144,Mechanical Engineering,505,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1145,12522144,Mechanical Engineering,505,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1145,12522144,Mechanical Engineering,505,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1145,12522144,Mechanical Engineering,505,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1146,12522145,Circular Engineering,506,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_1146,12522145,Circular Engineering,506,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1146,12522145,Circular Engineering,506,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1146,12522145,Circular Engineering,506,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1146,12522145,Circular Engineering,506,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1147,12522146,Industrial Data Science,507,MSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1147,12522146,Industrial Data Science,507,MSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1147,12522146,Industrial Data Science,507,MSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1147,12522146,Industrial Data Science,507,MSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1147,12522146,Industrial Data Science,507,MSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1148,12522147,Industrial Logistics,508,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1148,12522147,Industrial Logistics,508,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1148,12522147,Industrial Logistics,508,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1148,12522147,Industrial Logistics,508,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1148,12522147,Industrial Logistics,508,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1149,12522148,Metallurgy and Metal Recycling,509,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1149,12522148,Metallurgy and Metal Recycling,509,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1149,12522148,Metallurgy and Metal Recycling,509,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1149,12522148,Metallurgy and Metal Recycling,509,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1149,12522148,Metallurgy and Metal Recycling,509,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1150,12522149,Recycling,510,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1150,12522149,Recycling,510,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1150,12522149,Recycling,510,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_1150,12522149,Recycling,510,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1150,12522149,Recycling,510,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1151,12522150,Responsible Consumption and Production,511,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1151,12522150,Responsible Consumption and Production,511,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1151,12522150,Responsible Consumption and Production,511,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1151,12522150,Responsible Consumption and Production,511,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1151,12522150,Responsible Consumption and Production,511,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1152,12522151,Environmental and climate Protection Technology,512,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1152,12522151,Environmental and climate Protection Technology,512,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1152,12522151,Environmental and climate Protection Technology,512,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1152,12522151,Environmental and climate Protection Technology,512,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1152,12522151,Environmental and climate Protection Technology,512,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_1153,12522152,Applied Geosciences,501,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1153,12522152,Applied Geosciences,501,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1153,12522152,Applied Geosciences,501,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1153,12522152,Applied Geosciences,501,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1153,12522152,Applied Geosciences,501,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1154,12522153,Energy Engineering,502,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1154,12522153,Energy Engineering,502,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1154,12522153,Energy Engineering,502,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1154,12522153,Energy Engineering,502,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1154,12522153,Energy Engineering,502,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1155,12522154,Geoenergy Engineering,503,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1155,12522154,Geoenergy Engineering,503,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1155,12522154,Geoenergy Engineering,503,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1155,12522154,Geoenergy Engineering,503,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1155,12522154,Geoenergy Engineering,503,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1156,12522155,Materials Science and Technology,504,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1156,12522155,Materials Science and Technology,504,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1156,12522155,Materials Science and Technology,504,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1156,12522155,Materials Science and Technology,504,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1156,12522155,Materials Science and Technology,504,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1157,12522156,Mechanical Engineering,505,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1157,12522156,Mechanical Engineering,505,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1157,12522156,Mechanical Engineering,505,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1157,12522156,Mechanical Engineering,505,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1157,12522156,Mechanical Engineering,505,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1158,12522157,Circular Engineering,506,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1158,12522157,Circular Engineering,506,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1158,12522157,Circular Engineering,506,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1158,12522157,Circular Engineering,506,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1158,12522157,Circular Engineering,506,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1159,12522158,Industrial Data Science,507,MSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1159,12522158,Industrial Data Science,507,MSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1159,12522158,Industrial Data Science,507,MSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1159,12522158,Industrial Data Science,507,MSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1159,12522158,Industrial Data Science,507,MSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1160,12522159,Industrial Logistics,508,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1160,12522159,Industrial Logistics,508,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1160,12522159,Industrial Logistics,508,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1160,12522159,Industrial Logistics,508,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1160,12522159,Industrial Logistics,508,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1161,12522160,Metallurgy and Metal Recycling,509,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1161,12522160,Metallurgy and Metal Recycling,509,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1161,12522160,Metallurgy and Metal Recycling,509,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1161,12522160,Metallurgy and Metal Recycling,509,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1161,12522160,Metallurgy and Metal Recycling,509,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1162,12522161,Recycling,510,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1162,12522161,Recycling,510,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_1162,12522161,Recycling,510,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1162,12522161,Recycling,510,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1162,12522161,Recycling,510,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1163,12522162,Responsible Consumption and Production,511,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1163,12522162,Responsible Consumption and Production,511,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1163,12522162,Responsible Consumption and Production,511,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1163,12522162,Responsible Consumption and Production,511,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1163,12522162,Responsible Consumption and Production,511,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1164,12522163,Environmental and climate Protection Technology,512,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1164,12522163,Environmental and climate Protection Technology,512,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1164,12522163,Environmental and climate Protection Technology,512,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_1164,12522163,Environmental and climate Protection Technology,512,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1164,12522163,Environmental and climate Protection Technology,512,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1165,12522164,Applied Geosciences,501,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1165,12522164,Applied Geosciences,501,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1165,12522164,Applied Geosciences,501,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1165,12522164,Applied Geosciences,501,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1165,12522164,Applied Geosciences,501,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1166,12522165,Energy Engineering,502,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1166,12522165,Energy Engineering,502,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1166,12522165,Energy Engineering,502,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1166,12522165,Energy Engineering,502,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1166,12522165,Energy Engineering,502,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1167,12522166,Geoenergy Engineering,503,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1167,12522166,Geoenergy Engineering,503,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1167,12522166,Geoenergy Engineering,503,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1167,12522166,Geoenergy Engineering,503,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_1167,12522166,Geoenergy Engineering,503,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1168,12522167,Materials Science and Technology,504,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1168,12522167,Materials Science and Technology,504,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1168,12522167,Materials Science and Technology,504,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1168,12522167,Materials Science and Technology,504,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1168,12522167,Materials Science and Technology,504,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1169,12522168,Mechanical Engineering,505,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1169,12522168,Mechanical Engineering,505,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1169,12522168,Mechanical Engineering,505,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_1169,12522168,Mechanical Engineering,505,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1169,12522168,Mechanical Engineering,505,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1170,12522169,Circular Engineering,506,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1170,12522169,Circular Engineering,506,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1170,12522169,Circular Engineering,506,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1170,12522169,Circular Engineering,506,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1170,12522169,Circular Engineering,506,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1171,12522170,Industrial Data Science,507,MSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1171,12522170,Industrial Data Science,507,MSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1171,12522170,Industrial Data Science,507,MSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1171,12522170,Industrial Data Science,507,MSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1171,12522170,Industrial Data Science,507,MSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1172,12522171,Industrial Logistics,508,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1172,12522171,Industrial Logistics,508,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1172,12522171,Industrial Logistics,508,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1172,12522171,Industrial Logistics,508,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1172,12522171,Industrial Logistics,508,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1173,12522172,Metallurgy and Metal Recycling,509,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1173,12522172,Metallurgy and Metal Recycling,509,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1173,12522172,Metallurgy and Metal Recycling,509,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1173,12522172,Metallurgy and Metal Recycling,509,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1173,12522172,Metallurgy and Metal Recycling,509,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1174,12522173,Recycling,510,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1174,12522173,Recycling,510,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1174,12522173,Recycling,510,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1174,12522173,Recycling,510,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1174,12522173,Recycling,510,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1175,12522174,Responsible Consumption and Production,511,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1175,12522174,Responsible Consumption and Production,511,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1175,12522174,Responsible Consumption and Production,511,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1175,12522174,Responsible Consumption and Production,511,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1175,12522174,Responsible Consumption and Production,511,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1176,12522175,Environmental and climate Protection Technology,512,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1176,12522175,Environmental and climate Protection Technology,512,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1176,12522175,Environmental and climate Protection Technology,512,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1176,12522175,Environmental and climate Protection Technology,512,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1176,12522175,Environmental and climate Protection Technology,512,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1177,12522176,Applied Geosciences,501,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1177,12522176,Applied Geosciences,501,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1177,12522176,Applied Geosciences,501,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_1177,12522176,Applied Geosciences,501,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1177,12522176,Applied Geosciences,501,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1178,12522177,Energy Engineering,502,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1178,12522177,Energy Engineering,502,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_1178,12522177,Energy Engineering,502,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1178,12522177,Energy Engineering,502,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1178,12522177,Energy Engineering,502,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1179,12522178,Geoenergy Engineering,503,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1179,12522178,Geoenergy Engineering,503,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1179,12522178,Geoenergy Engineering,503,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1179,12522178,Geoenergy Engineering,503,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1179,12522178,Geoenergy Engineering,503,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1180,12522179,Materials Science and Technology,504,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1180,12522179,Materials Science and Technology,504,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1180,12522179,Materials Science and Technology,504,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_1180,12522179,Materials Science and Technology,504,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_1180,12522179,Materials Science and Technology,504,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_1181,12522180,Mechanical Engineering,505,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1181,12522180,Mechanical Engineering,505,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_1181,12522180,Mechanical Engineering,505,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1181,12522180,Mechanical Engineering,505,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1181,12522180,Mechanical Engineering,505,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1182,12522181,Circular Engineering,506,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_1182,12522181,Circular Engineering,506,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1182,12522181,Circular Engineering,506,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1182,12522181,Circular Engineering,506,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_1182,12522181,Circular Engineering,506,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_1183,12522182,Industrial Data Science,507,MSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_1183,12522182,Industrial Data Science,507,MSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
